beach_id,marina_id,udaljenost_km
574,node/580692583,9.73
574,node/1786185795,7.95
574,node/2094210250,0.46
574,node/8263752334,7.6
575,node/580692583,9.87
575,node/1786185795,7.76
575,node/2094210250,0.33
575,node/8263752334,7.41
576,node/2091682258,9.74
576,node/2974027804,8.89
576,node/8739721937,2.05
576,node/8739721939,1.72
577,node/1885465875,4.33
577,node/2091682258,4.14
577,node/2974027804,9.79
577,node/4431034388,3.84
577,node/4975913426,1.31
577,node/6448541470,4.14
578,node/746608887,9.29
578,node/1885465875,5.52
578,node/2091682258,3.7
578,node/2974027804,8.71
578,node/4431034388,5.03
578,node/4975913426,0.14
578,node/6448541470,2.97
579,node/1885465875,4.22
579,node/2091682258,4.21
579,node/2974027804,9.9
579,node/4431034388,3.72
579,node/4975913426,1.43
579,node/6448541470,4.26
580,node/746608887,9.4
580,node/1885465875,5.4
580,node/2091682258,3.78
580,node/2974027804,8.84
580,node/4431034388,4.91
580,node/4975913426,0.27
580,node/6448541470,3.1
581,node/1885465875,2.66
581,node/2091682258,4.62
581,node/4431034388,2.19
581,node/4975913426,3.2
581,node/6448541470,5.86
582,node/1885465875,1.93
582,node/2091682258,5.29
582,node/4431034388,1.48
582,node/4975913426,3.93
582,node/6448541470,6.63
583,node/1885465875,2.78
583,node/2091682258,4.55
583,node/4431034388,2.3
583,node/4975913426,3.05
583,node/6448541470,5.72
584,node/1885465875,0.66
584,node/2091682258,6.53
584,node/4431034388,0.33
584,node/4975913426,5.08
584,node/6448541470,7.84
585,node/1786185795,6.38
585,node/1885465875,4.92
585,node/4431034388,5.41
585,node/8263752334,6.25
586,node/1786185795,6.24
586,node/1885465875,5.45
586,node/4431034388,5.94
586,node/8263752334,6.06
587,node/746608887,6.49
587,node/1885465875,8.39
587,node/2091682258,3.93
587,node/2974027804,6.13
587,node/4431034388,7.89
587,node/4975913426,2.76
587,node/6448541470,0.41
588,node/746608887,6.66
588,node/1885465875,8.22
588,node/2091682258,3.82
588,node/2974027804,6.25
588,node/4431034388,7.72
588,node/4975913426,2.59
588,node/6448541470,0.43
589,node/746608887,6.75
589,node/1885465875,8.12
589,node/2091682258,3.78
589,node/2974027804,6.33
589,node/4431034388,7.63
589,node/4975913426,2.49
589,node/6448541470,0.48
590,node/486131933,9.48
590,node/746608887,5.93
590,node/1885465875,8.94
590,node/2091682258,4.32
590,node/2974027804,5.77
590,node/4431034388,8.44
590,node/4975913426,3.3
590,node/6448541470,0.73
591,node/486131933,9.81
591,node/746608887,6.26
591,node/1885465875,8.61
591,node/2091682258,4.07
591,node/2974027804,5.96
591,node/4431034388,8.12
591,node/4975913426,2.98
591,node/6448541470,0.48
592,node/1786185795,7.7
592,node/1885465875,3.29
592,node/4431034388,3.78
592,node/4975913426,8.92
592,node/8263752334,7.65
593,node/1885465875,0.58
593,node/2091682258,6.7
593,node/4431034388,0.1
593,node/4975913426,5.05
593,node/6448541470,7.85
594,node/1885465875,2.29
594,node/2091682258,7.75
594,node/4431034388,2.59
594,node/4975913426,7.19
594,node/6448541470,9.78
595,node/746608887,8.62
595,node/975656823,9.8
595,node/4975913426,7.02
595,node/6448541470,7.15
596,node/746608887,8.86
596,node/1885465875,8.15
596,node/2091682258,0.98
596,node/2974027804,5.99
596,node/4431034388,7.71
596,node/4975913426,4.09
596,node/6448541470,3.35
596,node/8739721937,7.42
596,node/8739721939,7.64
597,node/746608887,8.77
597,node/1885465875,8.28
597,node/2091682258,1.12
597,node/2974027804,5.86
597,node/4431034388,7.84
597,node/4975913426,4.18
597,node/6448541470,3.34
597,node/8739721937,7.33
597,node/8739721939,7.55
598,node/1885465875,3.75
598,node/2091682258,4.43
598,node/4431034388,3.26
598,node/4975913426,1.89
598,node/6448541470,4.71
599,node/1885465875,3.65
599,node/2091682258,4.41
599,node/4431034388,3.16
599,node/4975913426,1.98
599,node/6448541470,4.79
600,node/1885465875,3.46
600,node/2091682258,4.19
600,node/4431034388,2.97
600,node/4975913426,2.26
600,node/6448541470,4.98
601,node/1885465875,3.48
601,node/2091682258,4.38
601,node/4431034388,2.99
601,node/4975913426,2.17
601,node/6448541470,4.95
602,node/1885465875,3.58
602,node/2091682258,4.42
602,node/4431034388,3.09
602,node/4975913426,2.06
602,node/6448541470,4.86
603,node/1885465875,3.96
603,node/2091682258,4.41
603,node/4431034388,3.47
603,node/4975913426,1.7
603,node/6448541470,4.53
604,node/1885465875,3.52
604,node/2091682258,4.29
604,node/4431034388,3.03
604,node/4975913426,2.14
604,node/6448541470,4.91
605,node/1786185795,5.49
605,node/1885465875,5.12
605,node/4431034388,5.59
605,node/8263752334,5.39
606,node/486131933,8.43
606,node/746608887,5.34
606,node/2091682258,6.99
606,node/2974027804,0.23
606,node/4975913426,8.7
606,node/6448541470,6.03
606,node/8739721937,6.68
606,node/8739721939,7.02
607,node/1786185795,8.59
607,node/1885465875,2.03
607,node/2091682258,8.9
607,node/4431034388,2.51
607,node/4975913426,7.65
607,node/8263752334,8.61
608,node/1786185795,8.86
608,node/1885465875,1.82
608,node/2091682258,8.61
608,node/4431034388,2.3
608,node/4975913426,7.42
608,node/8263752334,8.89
609,node/1786185795,8.67
609,node/1885465875,1.85
609,node/2091682258,8.74
609,node/4431034388,2.33
609,node/4975913426,7.47
609,node/8263752334,8.7
610,node/486087252,2.87
610,node/495546023,3.61
610,node/620902702,3.47
610,node/4290164395,3.86
611,node/486087252,2.81
611,node/495546023,3.81
611,node/620902702,3.74
611,node/4290164395,3.99
612,node/486087252,3.53
612,node/495546023,2.95
612,node/620902702,2.65
612,node/4290164395,3.35
613,node/486087252,5.97
613,node/495546023,0.57
613,node/620902702,0.39
613,node/975670739,8.8
613,node/4290164395,1.23
613,node/10209515519,9.1
614,node/486087252,1.98
614,node/486131933,8.96
614,node/495546023,4.66
614,node/620902702,4.31
614,node/4290164395,5.06
615,node/486087252,1.57
615,node/486131933,7.04
615,node/495546023,6.59
615,node/620902702,6.18
615,node/4290164395,7.02
616,node/486087252,3.78
616,node/486131933,9.63
616,node/495546023,3.6
616,node/620902702,3.05
616,node/4290164395,4.19
617,node/486087252,3.38
617,node/486131933,7.15
617,node/495546023,6.1
617,node/620902702,5.52
617,node/4290164395,6.68
618,node/486087252,3.34
618,node/486131933,7.16
618,node/495546023,6.09
618,node/620902702,5.51
618,node/4290164395,6.66
619,node/486087252,2.27
619,node/486131933,7.38
619,node/495546023,5.94
619,node/620902702,5.46
619,node/4290164395,6.44
620,node/486087252,8.0
620,node/486131933,0.17
620,node/746608887,3.85
620,node/2974027804,8.36
621,node/486087252,9.07
621,node/486131933,0.99
621,node/746608887,2.8
621,node/2974027804,7.6
621,node/6448541470,9.18
622,node/486131933,3.42
622,node/746608887,0.57
622,node/2091682258,9.88
622,node/2974027804,5.68
622,node/4975913426,9.28
622,node/6448541470,6.73
623,node/486131933,4.66
623,node/746608887,0.97
623,node/2091682258,8.61
623,node/2974027804,4.54
623,node/4975913426,8.26
623,node/6448541470,5.59
624,node/486131933,4.45
624,node/746608887,0.75
624,node/2091682258,8.83
624,node/2974027804,4.6
624,node/4975913426,8.5
624,node/6448541470,5.83
625,node/486131933,4.35
625,node/746608887,0.66
625,node/2091682258,8.93
625,node/2974027804,4.6
625,node/4975913426,8.62
625,node/6448541470,5.95
626,node/486131933,2.9
626,node/746608887,0.95
626,node/2974027804,6.05
626,node/4975913426,9.77
626,node/6448541470,7.24
627,node/486131933,3.07
627,node/746608887,0.77
627,node/2974027804,5.88
627,node/4975913426,9.62
627,node/6448541470,7.08
628,node/486131933,7.09
628,node/746608887,4.18
628,node/2091682258,7.52
628,node/2974027804,6.81
628,node/4975913426,5.78
628,node/6448541470,3.92
629,node/486131933,5.75
629,node/746608887,2.89
629,node/2091682258,8.33
629,node/2974027804,6.35
629,node/4975913426,6.99
629,node/6448541470,4.82
630,node/486131933,4.96
630,node/746608887,1.29
630,node/2091682258,8.32
630,node/2974027804,4.54
630,node/4975913426,7.91
630,node/6448541470,5.26
631,node/486131933,6.22
631,node/746608887,2.6
631,node/2091682258,7.11
631,node/2974027804,4.47
631,node/4975913426,6.6
631,node/6448541470,3.95
632,node/486131933,5.89
632,node/746608887,2.28
632,node/2091682258,7.44
632,node/2974027804,4.52
632,node/4975913426,6.92
632,node/6448541470,4.28
633,node/486131933,4.58
633,node/746608887,0.89
633,node/2091682258,8.69
633,node/2974027804,4.54
633,node/4975913426,8.36
633,node/6448541470,5.69
634,node/486131933,4.27
634,node/746608887,0.6
634,node/2091682258,9.02
634,node/2974027804,4.59
634,node/4975913426,8.74
634,node/6448541470,6.06
635,node/486131933,4.4
635,node/746608887,0.71
635,node/2091682258,8.88
635,node/2974027804,4.6
635,node/4975913426,8.56
635,node/6448541470,5.89
636,node/486131933,3.6
636,node/746608887,0.23
636,node/2091682258,9.68
636,node/2974027804,5.34
636,node/4975913426,9.2
636,node/6448541470,6.6
637,node/486131933,3.2
637,node/746608887,0.59
637,node/2974027804,5.71
637,node/4975913426,9.53
637,node/6448541470,6.96
638,node/1248486909,1.21
639,node/1248486909,0.85
640,node/1248486909,2.1
641,node/1248486909,1.95
642,node/498376267,0.31
642,node/2916294595,3.16
643,node/498376267,0.09
643,node/2916294595,3.06
644,node/568521484,7.95
644,node/3539207106,5.73
644,node/3539207107,5.63
645,node/568521484,8.31
645,node/3539207106,5.5
645,node/3539207107,5.41
646,node/568521484,8.05
646,node/3539207106,6.29
646,node/3539207107,6.19
647,node/445327455,6.42
647,node/1753810367,3.27
647,node/1754023824,0.15
647,node/2229134869,5.14
647,node/10799805691,7.41
648,node/445327455,7.19
648,node/1753810367,2.79
648,node/1754023824,0.92
648,node/2229134869,5.88
648,node/10799805691,6.96
649,node/1753810367,4.82
649,node/1754023824,8.16
650,node/1753810367,4.84
650,node/1754023824,8.18
651,node/445327455,0.97
651,node/1753810367,8.56
651,node/1754023824,6.37
651,node/2229134869,3.68
652,node/568521484,8.29
652,node/3539207106,4.22
652,node/3539207107,4.13
653,node/445327455,0.67
653,node/1753810367,8.2
653,node/1754023824,5.84
653,node/2229134869,3.04
653,node/10974134435,10.0
654,node/445327455,0.16
654,node/1753810367,8.84
654,node/1754023824,6.38
654,node/2229134869,3.02
654,node/10974134435,9.7
655,node/568521484,9.51
655,node/2916294595,7.96
655,node/3539207106,0.63
655,node/3539207107,0.71
656,node/568521484,9.46
656,node/2916294595,8.01
656,node/3539207106,0.6
656,node/3539207107,0.67
657,node/568521484,9.45
657,node/2916294595,8.05
657,node/3539207106,0.52
657,node/3539207107,0.6
658,node/568521484,9.93
658,node/2916294595,7.44
658,node/3539207106,1.23
658,node/3539207107,1.33
659,node/498376267,9.97
659,node/2916294595,7.15
659,node/3539207106,1.34
659,node/3539207107,1.48
660,node/568521484,9.43
660,node/2916294595,8.15
660,node/3539207106,0.26
660,node/3539207107,0.39
661,node/568521484,9.07
661,node/2916294595,8.68
661,node/3539207106,0.35
661,node/3539207107,0.24
662,node/498376267,7.18
662,node/2916294595,4.27
662,node/3539207106,5.81
662,node/3539207107,5.94
663,node/498376267,7.11
663,node/2916294595,4.25
663,node/3539207106,6.21
663,node/3539207107,6.33
664,node/1787186366,2.43
665,node/1787186366,0.5
666,node/1787186366,0.44
667,node/1787186366,0.49
668,node/1457628310,8.66
668,node/1787186366,3.94
669,node/1457628310,8.73
669,node/1787186366,3.86
670,node/1787186366,0.37
671,node/1787186366,0.66
672,node/1787186366,1.58
673,node/1787186366,1.51
674,node/1457628310,9.8
674,node/1893010725,0.58
675,node/1893010725,0.83
676,node/1457628310,5.77
676,node/1893010725,9.22
677,node/1457628310,5.49
677,node/1893010725,9.21
678,node/1457628310,5.16
679,node/1248486909,9.52
679,node/1457628310,9.81
679,node/1893010725,1.89
680,node/472380491,6.87
680,node/2001082254,5.91
680,node/5768986685,8.89
680,node/5894352111,5.8
680,node/5894352112,5.86
680,node/5894352113,5.89
680,node/5894352114,5.98
680,node/5894376429,4.16
680,node/9924137177,8.3
681,node/472380491,6.29
681,node/2001082254,6.64
681,node/5768986685,7.96
681,node/5894352111,6.42
681,node/5894352112,6.45
681,node/5894352113,6.48
681,node/5894352114,6.58
681,node/5894376429,4.94
681,node/9924137177,7.38
682,node/472380491,5.87
682,node/602770087,9.54
682,node/2001082254,8.19
682,node/2159686915,9.47
682,node/2623606984,9.87
682,node/2624003643,9.29
682,node/5768986685,6.61
682,node/5894352111,7.86
682,node/5894352112,7.87
682,node/5894352113,7.89
682,node/5894352114,7.99
682,node/5894376429,6.56
682,node/9924137177,6.11
683,node/472380491,5.95
683,node/602770087,9.82
683,node/2001082254,7.91
683,node/2159686915,9.78
683,node/2624003643,9.53
683,node/5768986685,6.87
683,node/5894352111,7.6
683,node/5894352112,7.61
683,node/5894352113,7.63
683,node/5894352114,7.73
683,node/5894376429,6.26
683,node/9924137177,6.36
684,node/472380491,5.7
684,node/602770087,8.89
684,node/2001082254,8.81
684,node/2159686915,8.75
684,node/2623606984,9.24
684,node/2624003643,8.71
684,node/5768986685,5.99
684,node/5894352111,8.44
684,node/5894352112,8.44
684,node/5894352113,8.45
684,node/5894352114,8.55
684,node/5894376429,7.22
684,node/9924137177,5.53
685,node/472380491,5.83
685,node/602770087,9.4
685,node/2001082254,8.32
685,node/2159686915,9.32
685,node/2623606984,9.74
685,node/2624003643,9.16
685,node/5768986685,6.47
685,node/5894352111,7.98
685,node/5894352112,7.99
685,node/5894352113,8.0
685,node/5894352114,8.11
685,node/5894376429,6.7
685,node/9924137177,5.98
686,node/472380491,8.78
686,node/2001082254,4.29
686,node/2520729023,9.73
686,node/5894352111,4.6
686,node/5894352112,4.73
686,node/5894352113,4.79
686,node/5894352114,4.84
686,node/5894376429,2.75
687,node/472380491,5.3
687,node/602770087,7.67
687,node/2001082254,9.68
687,node/2159686915,7.47
687,node/2623606984,8.06
687,node/2624003643,7.59
687,node/5768986685,4.83
687,node/5894352111,9.23
687,node/5894352112,9.2
687,node/5894352113,9.21
687,node/5894352114,9.31
687,node/5894376429,8.18
687,node/9924137177,4.44
688,node/472380491,4.98
688,node/602770087,6.21
688,node/2159686915,5.97
688,node/2623606984,6.64
688,node/2624003643,6.25
688,node/5768986685,3.47
688,node/5894376429,9.25
688,node/9924137177,3.19
689,node/445327455,9.95
689,node/1754023824,9.39
689,node/2229134869,7.22
689,node/10799805691,8.65
689,node/10974134435,2.47
690,node/1754023824,9.05
690,node/2229134869,7.36
690,node/10799805691,7.82
690,node/10974134435,3.33
691,node/1754023824,9.44
691,node/2229134869,7.37
691,node/10799805691,8.51
691,node/10974134435,2.66
692,node/1754023824,9.25
692,node/2229134869,7.4
692,node/10799805691,8.12
692,node/10974134435,3.06
693,node/445327455,9.84
693,node/1754023824,9.41
693,node/2229134869,7.13
693,node/10799805691,8.82
693,node/10974134435,2.27
694,node/445327455,9.84
694,node/1438365155,8.18
694,node/2229134869,7.75
694,node/10974134435,1.38
695,node/1754023824,8.82
695,node/2229134869,7.3
695,node/10799805691,7.5
695,node/10974134435,3.62
696,node/1754023824,8.14
696,node/2229134869,7.5
696,node/10799805691,6.06
696,node/10974134435,5.04
697,node/1754023824,8.07
697,node/2229134869,7.52
697,node/10799805691,5.91
697,node/10974134435,5.18
698,node/1754023824,8.51
698,node/2229134869,7.48
698,node/10799805691,6.7
698,node/10974134435,4.43
699,node/1754023824,8.37
699,node/2229134869,7.42
699,node/10799805691,6.54
699,node/10974134435,4.56
700,node/1754023824,8.05
700,node/2229134869,8.32
700,node/10799805691,4.66
700,node/10974134435,6.53
702,node/445327431,0.19
702,node/445327437,3.61
702,node/1438365155,8.01
702,node/3722393514,3.75
703,node/445327437,9.69
703,node/1389212409,5.86
703,node/3722393514,9.47
704,node/1389212409,6.44
706,node/445327431,3.49
706,node/445327437,0.06
706,node/1389212409,8.51
706,node/3722393514,0.36
707,node/445327455,9.93
707,node/1438365155,7.44
707,node/2229134869,8.01
707,node/10974134435,2.12
708,node/1438365155,6.01
708,node/2229134869,8.84
708,node/10974134435,3.55
709,node/1438365155,4.39
709,node/2229134869,9.85
709,node/10974134435,5.16
710,node/1438365155,3.78
710,node/10974134435,5.77
711,node/1438365155,3.74
711,node/10974134435,5.86
712,node/445327431,3.83
712,node/445327437,7.25
712,node/1438365155,4.41
712,node/3722393514,7.38
713,node/445327431,4.78
713,node/445327437,8.21
713,node/1438365155,3.47
713,node/3722393514,8.34
714,node/445327431,7.58
714,node/1438365155,0.68
715,node/445327431,6.37
715,node/445327437,9.79
715,node/1438365155,1.82
715,node/3722393514,9.89
716,node/445327431,7.9
716,node/1438365155,0.34
716,node/10974134435,9.86
717,node/1389212409,7.8
718,node/445327431,8.74
718,node/445327437,5.38
718,node/1389212409,4.9
718,node/3722393514,5.19
719,node/445327431,5.52
719,node/445327437,2.13
719,node/1389212409,6.84
719,node/3722393514,1.96
720,node/568521484,2.3
720,node/3539207107,9.88
721,node/568521484,3.77
722,node/568521484,2.83
722,node/1578590107,5.7
722,node/2520729023,6.7
722,node/3539207106,9.06
722,node/3539207107,8.85
723,node/568521484,2.01
723,node/3539207106,9.53
723,node/3539207107,9.32
724,node/568521484,1.19
724,node/1578590107,9.68
724,node/3539207106,9.53
724,node/3539207107,9.32
725,node/568521484,2.24
725,node/1578590107,6.25
725,node/2520729023,7.21
725,node/3539207106,9.27
725,node/3539207107,9.06
726,node/568521484,0.15
726,node/1578590107,8.36
726,node/2520729023,9.3
726,node/3539207106,9.39
726,node/3539207107,9.18
727,node/1753810367,8.53
727,node/10799805691,9.07
728,node/568521484,4.48
729,node/568521484,6.33
730,node/568521484,7.43
731,node/568521484,5.19
732,node/568521484,5.37
733,node/568521484,8.79
734,node/1753810367,8.5
734,node/1754023824,7.52
734,node/10799805691,0.06
735,node/568521484,8.61
735,node/1578590107,0.14
735,node/2001082254,8.07
735,node/2520729023,1.04
735,node/5894352111,8.73
735,node/5894352112,8.82
735,node/5894352113,8.84
735,node/5894352114,8.75
735,node/5894376429,9.41
736,node/568521484,5.54
736,node/1578590107,2.99
736,node/2520729023,4.05
736,node/3539207106,9.98
736,node/3539207107,9.8
737,node/568521484,9.19
737,node/1578590107,0.88
737,node/2001082254,7.75
737,node/2520729023,0.3
737,node/5894352111,8.44
737,node/5894352112,8.54
737,node/5894352113,8.57
737,node/5894352114,8.48
737,node/5894376429,9.0
738,node/472380491,8.85
738,node/1578590107,7.2
738,node/2001082254,1.12
738,node/2520729023,6.76
738,node/5894352111,1.62
738,node/5894352112,1.71
738,node/5894352113,1.73
738,node/5894352114,1.64
738,node/5894376429,2.86
739,node/472380491,8.73
739,node/1578590107,7.35
739,node/2001082254,0.92
739,node/2520729023,6.88
739,node/5894352111,1.47
739,node/5894352112,1.57
739,node/5894352113,1.6
739,node/5894352114,1.52
739,node/5894376429,2.65
740,node/472380491,8.59
740,node/1578590107,7.45
740,node/2001082254,0.96
740,node/2520729023,7.01
740,node/5894352111,1.38
740,node/5894352112,1.46
740,node/5894352113,1.48
740,node/5894352114,1.39
740,node/5894376429,2.72
741,node/472380491,5.25
741,node/2001082254,3.11
741,node/5768986685,8.81
741,node/5894352111,2.57
741,node/5894352112,2.54
741,node/5894352113,2.54
741,node/5894352114,2.64
741,node/5894376429,2.14
741,node/9924137177,8.14
742,node/472380491,9.19
742,node/1578590107,6.85
742,node/2001082254,1.43
742,node/2520729023,6.41
742,node/5894352111,1.97
742,node/5894352112,2.06
742,node/5894352113,2.08
742,node/5894352114,1.99
742,node/5894376429,3.13
743,node/472380491,7.18
743,node/1578590107,9.47
743,node/2001082254,1.48
743,node/2520729023,8.84
743,node/5894352111,1.45
743,node/5894352112,1.55
743,node/5894352113,1.61
743,node/5894352114,1.68
743,node/5894376429,0.45
744,node/1578590107,5.51
744,node/2001082254,2.66
744,node/2520729023,5.03
744,node/5894352111,3.32
744,node/5894352112,3.42
744,node/5894352113,3.45
744,node/5894352114,3.37
744,node/5894376429,4.14
745,node/472380491,6.29
745,node/1578590107,9.79
745,node/2001082254,1.77
745,node/2520729023,9.33
745,node/5894352111,0.99
745,node/5894352112,0.89
745,node/5894352113,0.86
745,node/5894352114,0.96
745,node/5894376429,2.02
745,node/9924137177,9.5
746,node/472380491,4.96
746,node/2001082254,3.1
746,node/5768986685,8.77
746,node/5894352111,2.38
746,node/5894352112,2.3
746,node/5894352113,2.28
746,node/5894352114,2.37
746,node/5894376429,2.62
746,node/9924137177,8.1
747,node/568521484,9.89
747,node/1578590107,1.51
747,node/2001082254,7.14
747,node/2520729023,0.51
747,node/5894352111,7.85
747,node/5894352112,7.96
747,node/5894352113,7.99
747,node/5894352114,7.9
747,node/5894376429,8.34
748,node/472380491,6.61
748,node/1578590107,9.46
748,node/2001082254,1.48
748,node/2520729023,9.0
748,node/5894352111,0.67
748,node/5894352112,0.55
748,node/5894352113,0.53
748,node/5894352114,0.62
748,node/5894376429,2.01
748,node/9924137177,9.84
749,node/1578590107,4.7
749,node/2001082254,3.47
749,node/2520729023,4.2
749,node/5894352111,4.15
749,node/5894352112,4.25
749,node/5894352113,4.28
749,node/5894352114,4.2
749,node/5894376429,4.87
750,node/1578590107,5.08
750,node/2001082254,3.09
750,node/2520729023,4.59
750,node/5894352111,3.76
750,node/5894352112,3.86
750,node/5894352113,3.89
750,node/5894352114,3.8
750,node/5894376429,4.52
751,node/601465074,7.45
751,node/1352175801,0.38
752,node/1352175801,7.78
753,node/580692583,4.44
753,node/601465074,6.85
753,node/2641111859,7.45
754,node/580692583,5.91
754,node/601465074,7.31
754,node/2159686915,9.17
754,node/2641111859,6.42
755,node/580692583,4.86
755,node/601465074,7.52
755,node/2641111859,7.74
756,node/580692583,9.45
756,node/601465074,7.43
756,node/602770087,5.44
756,node/2159686915,4.72
756,node/2623606984,5.68
756,node/2624003643,6.72
756,node/2641111859,2.13
756,node/5768986685,8.1
756,node/9924137177,8.77
757,node/601465074,8.22
757,node/602770087,4.39
757,node/2159686915,3.61
757,node/2623606984,4.68
757,node/2624003643,5.72
757,node/2641111859,1.89
757,node/5768986685,6.99
757,node/9924137177,7.66
758,node/472380491,9.76
758,node/601465074,9.62
758,node/602770087,3.47
758,node/2159686915,2.32
758,node/2623606984,3.95
758,node/2624003643,4.93
758,node/2641111859,2.86
758,node/5768986685,5.73
758,node/9924137177,6.41
759,node/601465074,8.58
759,node/602770087,3.97
759,node/2159686915,3.14
759,node/2623606984,4.29
759,node/2624003643,5.33
759,node/2641111859,1.99
759,node/5768986685,6.52
759,node/9924137177,7.2
760,node/580692583,8.55
760,node/601465074,7.34
760,node/602770087,6.64
760,node/2159686915,5.8
760,node/2623606984,6.91
760,node/2624003643,7.95
760,node/2641111859,3.28
760,node/5768986685,9.21
760,node/9924137177,9.88
761,node/472380491,4.21
761,node/602770087,2.94
761,node/2159686915,3.38
761,node/2623606984,3.24
761,node/2624003643,2.76
761,node/2641111859,7.11
761,node/5768986685,0.04
761,node/9924137177,0.72
762,node/472380491,4.55
762,node/602770087,2.6
762,node/2159686915,3.01
762,node/2623606984,2.93
762,node/2624003643,2.54
762,node/2641111859,6.75
762,node/5768986685,0.41
762,node/9924137177,1.09
763,node/601465074,6.88
763,node/602770087,4.3
763,node/2159686915,4.27
763,node/2623606984,4.28
763,node/2624003643,5.27
763,node/2641111859,0.12
763,node/5768986685,7.24
763,node/9924137177,7.87
764,node/601465074,6.92
764,node/602770087,4.39
764,node/2159686915,4.26
764,node/2623606984,4.41
764,node/2624003643,5.41
764,node/2641111859,0.24
764,node/5768986685,7.31
764,node/9924137177,7.95
765,node/472380491,6.8
765,node/602770087,1.01
765,node/2159686915,2.48
765,node/2623606984,0.46
765,node/2624003643,1.38
765,node/2641111859,3.82
765,node/5768986685,3.72
765,node/9924137177,4.26
766,node/472380491,6.61
766,node/602770087,0.49
766,node/2159686915,1.19
766,node/2623606984,1.2
766,node/2624003643,1.88
766,node/2641111859,4.3
766,node/5768986685,2.85
766,node/9924137177,3.49
767,node/472380491,6.45
767,node/602770087,0.63
767,node/2159686915,2.23
767,node/2623606984,0.09
767,node/2624003643,1.11
767,node/2641111859,4.17
767,node/5768986685,3.24
767,node/9924137177,3.79
768,node/472380491,5.51
768,node/602770087,1.71
768,node/2159686915,3.32
768,node/2623606984,1.15
768,node/2624003643,0.33
768,node/2641111859,5.18
768,node/5768986685,3.07
768,node/9924137177,3.44
769,node/472380491,6.6
769,node/602770087,0.09
769,node/2159686915,1.59
769,node/2623606984,0.74
769,node/2624003643,1.56
769,node/2641111859,4.13
769,node/5768986685,3.05
769,node/9924137177,3.66
770,node/472380491,7.25
770,node/602770087,1.11
770,node/2159686915,0.56
770,node/2623606984,1.78
770,node/2624003643,2.58
770,node/2641111859,3.94
770,node/5768986685,3.33
770,node/9924137177,4.0
771,node/472380491,0.06
771,node/602770087,6.48
771,node/2001082254,8.07
771,node/2159686915,7.42
771,node/2623606984,6.38
771,node/2624003643,5.4
771,node/5768986685,4.13
771,node/5894352111,7.31
771,node/5894352112,7.19
771,node/5894352113,7.16
771,node/5894352114,7.24
771,node/5894376429,7.41
771,node/9924137177,3.5
772,node/472380491,6.42
772,node/602770087,1.79
772,node/2159686915,1.21
772,node/2623606984,2.47
772,node/2624003643,2.8
772,node/2641111859,5.29
772,node/5768986685,2.28
772,node/9924137177,2.95
773,node/472380491,5.39
773,node/602770087,2.0
773,node/2159686915,2.15
773,node/2623606984,2.5
773,node/2624003643,2.43
773,node/2641111859,6.01
773,node/5768986685,1.27
773,node/9924137177,1.94
774,node/10771869340,8.31
774,node/10771869341,0.49
775,node/10771869340,8.06
775,node/10771869341,0.17
776,node/10771869340,1.99
777,node/10771869340,0.52
777,node/10771869341,8.6
778,node/10771869340,4.59
778,node/10771869341,9.77
779,node/2391984672,3.53
779,node/3294158123,4.1
779,node/5923733880,8.25
780,node/2391984672,2.56
780,node/3294158123,3.25
780,node/5923733880,8.85
781,node/2391984672,8.69
781,node/3294158123,8.32
781,node/3467916296,6.49
782,node/1378962758,0.76
783,node/1378962758,0.36
784,node/1378962758,0.95
785,node/1378962758,0.23
786,node/1844648999,9.72
786,node/2391984672,7.31
786,node/3294158123,8.07
786,node/5923733880,4.16
787,node/1446296896,4.33
787,node/2101121058,3.65
787,node/3467916296,9.99
787,node/5552020382,3.42
788,node/1446296896,3.4
788,node/2101121058,2.74
788,node/3467916296,9.02
788,node/5552020382,2.5
789,node/1446296896,4.73
789,node/2101121058,4.05
789,node/5552020382,3.81
790,node/1446296896,2.53
790,node/2101121058,1.89
790,node/3467916296,8.14
790,node/5552020382,1.64
791,node/1378962758,9.17
791,node/1446296896,5.64
791,node/2101121058,4.96
791,node/5552020382,4.72
792,node/1446296896,1.72
792,node/2101121058,1.89
792,node/3467916296,5.89
792,node/5552020382,1.95
793,node/1446296896,1.31
793,node/2101121058,1.88
793,node/3467916296,4.8
793,node/5552020382,2.07
794,node/1446296896,4.5
794,node/2101121058,3.82
794,node/5552020382,3.58
795,node/1446296896,1.36
795,node/2101121058,1.83
795,node/3467916296,5.09
795,node/5552020382,1.99
796,node/1446296896,1.24
796,node/2101121058,1.4
796,node/3467916296,5.9
796,node/5552020382,1.47
797,node/1446296896,1.57
797,node/2101121058,1.75
797,node/3467916296,5.85
797,node/5552020382,1.82
798,node/1446296896,5.8
798,node/2101121058,6.45
798,node/3467916296,2.1
798,node/5552020382,6.66
799,node/1446296896,0.66
799,node/2101121058,1.3
799,node/3467916296,5.11
799,node/5552020382,1.52
800,node/1446296896,1.1
800,node/2101121058,1.71
800,node/3467916296,4.74
800,node/5552020382,1.95
801,node/1446296896,4.84
801,node/2101121058,5.47
801,node/3467916296,2.1
801,node/5552020382,5.71
802,node/1446296896,5.89
802,node/2101121058,6.57
802,node/3467916296,0.27
802,node/5552020382,6.81
803,node/1378962758,9.65
803,node/1446296896,5.17
